Date,Open,High,Low,Close,Volume,Turnover (? Cr)
01-Jul-20,10511.9,10615.15,10482.35,10598.9,781060066,34141.89
02-Jul-20,10656.45,10757.8,10650.3,10716.1,843593478,37914.89
03-Jul-20,10780.65,10797.1,10732.45,10776.3,788213226,32439.85
06-Jul-20,10887.8,10963.8,10859.25,10919.25,780691759,35943.94
07-Jul-20,10958.5,10972.65,10847.3,10958,902506185,44769.51
08-Jul-20,10979.4,11006.85,10842.55,10870.95,1114696266,46364.49
09-Jul-20,10918.85,10984.6,10898.85,10962.7,833206849,37718.78
10-Jul-20,10918.5,10975.8,10868.75,10919.7,859764397,37602.13
13-Jul-20,11001.05,11036.05,10902.45,10953.75,743013106,36755.6
14-Jul-20,10906.25,10911,10725.7,10768.6,742921099,38211.86
15-Jul-20,10859.3,10974.4,10730.8,10769.6,902729476,48861.37
16-Jul-20,10852.3,10893.8,10734.4,10879.9,856719868,47679.15
17-Jul-20,10895.5,11074.8,10893.15,11045.85,869154577,43176.6
20-Jul-20,11138.5,11174.35,11094.05,11159.45,722089955,39416.39
21-Jul-20,11261.3,11300.9,11244.65,11283.9,994338465,50697
22-Jul-20,11348.95,11355,11173.95,11249.45,972531821,48829.5
23-Jul-20,11255.6,11356.15,11225.45,11334.3,789250393,39132.11
24-Jul-20,11270.8,11326.95,11202.2,11297.75,851553214,46418.18
27-Jul-20,11328.9,11328.9,11188.25,11231.3,777995295,41246.93
28-Jul-20,11255.05,11404.5,11253.15,11388.4,858690643,45147.58
29-Jul-20,11369.55,11428.15,11258.8,11310.85,800172783,45698.68
30-Jul-20,11361.95,11403.95,11207.9,11231.3,896041243,48484.75
31-Jul-20,11269.25,11286.2,11177.1,11222.95,857549547,45880.54
03-Aug-20,11208.55,11208.95,11046.95,11056,982402456,41748.98
04-Aug-20,11113.65,11258.85,11074.05,11244.1,804498496,41798.68
05-Aug-20,11304.4,11368.4,11213.25,11248.4,868007162,42522.48
06-Aug-20,11329.5,11396.15,11278.15,11345.45,825662871,40700.82
07-Aug-20,11337.2,11377.15,11297.15,11361.4,680924527,36014.79
10-Aug-20,11426.3,11491.95,11401.55,11433,746983109,40147.01
11-Aug-20,11486.15,11531.5,11455.95,11471.25,858386306,39295.66
12-Aug-20,11441.05,11470.9,11389.7,11458.25,954983974,38301.77
13-Aug-20,11488.1,11512.65,11429.25,11458.9,814730858,36613.69
14-Aug-20,11511.4,11525.95,11269.4,11337.55,913132359,42877.5
17-Aug-20,11411.2,11422.7,11296.85,11402.85,832239668,34241.5
18-Aug-20,11419.2,11556.85,11412.85,11541.95,815036837,35861.97
19-Aug-20,11608.9,11618.55,11550.95,11564.5,870414477,35223.96
20-Aug-20,11478.5,11524.65,11451.5,11479,1061535618,34934.05
21-Aug-20,11581.25,11589.25,11526.05,11535.8,906275671,34000.12
24-Aug-20,11579.95,11648.5,11578.5,11619.15,747901386,35185.82
25-Aug-20,11668.95,11681.55,11575.65,11625.6,835414982,35521.81
26-Aug-20,11668.6,11705.6,11611.45,11694.35,913698261,40845.02
27-Aug-20,11755.4,11762.25,11692.65,11709.45,1019748805,40459.2
28-Aug-20,11755.6,11830.7,11743.25,11791.5,1242901428,48776.4
31-Aug-20,11913.55,11927.2,11438.75,11496.05,1749528540,72884.59
01-Sep-20,11570.15,11651.65,11477.85,11586.6,1031875168,44305.26
02-Sep-20,11598.4,11681.4,11554.65,11660.6,792559954,34401.76
03-Sep-20,11694.5,11714.65,11643.85,11663.35,756153040,33133.08
04-Sep-20,11491.15,11589.85,11436.95,11464.95,874262419,38749.87
07-Sep-20,11493.25,11509.95,11380.45,11478.4,709029632,31191.09
08-Sep-20,11502.9,11556.45,11407.45,11434.9,723008019,34424.4
09-Sep-20,11338.7,11418.45,11299.6,11397.95,897414151,38916.21
10-Sep-20,11481.3,11577.1,11453.05,11562.65,825431885,44886.91
11-Sep-20,11562.45,11609.4,11538.8,11589.65,696962368,35443.49
14-Sep-20,11665.65,11690,11512.05,11566.45,802126364,40359.63
15-Sep-20,11613.7,11666.3,11580.05,11652.85,670346837,35205.63
16-Sep-20,11673.4,11743.85,11653.9,11732.7,729509772,34807.6
17-Sep-20,11671.25,11718.3,11629.2,11646.15,664077965,35481.54
18-Sep-20,11713.55,11716.2,11581.65,11640.2,1005722849,60102.7
21-Sep-20,11642,11661.45,11332.5,11367.25,795322439,44290.99
22-Sep-20,11411.05,11411.45,11177.05,11264.55,868986867,42999.26
23-Sep-20,11366.85,11369.4,11135.75,11241.6,910056854,41797.23
24-Sep-20,11122.55,11127.65,10906.7,10922.25,922902558,42522.17
25-Sep-20,11029.5,11198.1,10974.9,11176.3,756633008,37121.19
28-Sep-20,11270.55,11375.45,11233.55,11365.25,623662120,29597.8
29-Sep-20,11429.4,11449.45,11314.45,11353.65,685046809,33015.47
30-Sep-20,11380.2,11431.65,11320,11385.2,690244326,34516.14
01-Oct-20,11499.65,11557.4,11484.25,11545.9,640143018,31478.81
05-Oct-20,11616.6,11693.3,11574.5,11625.6,699911432,36707.18
06-Oct-20,11722.5,11787.2,11688.05,11770.75,736680622,36210.06
07-Oct-20,11787.45,11857.4,11741.35,11833.9,684365686,38608.11
08-Oct-20,11926.1,11986.95,11876.6,11925.4,808567864,44699.47
09-Oct-20,11944.5,12014.95,11897.4,11990.7,827498785,41369.63
12-Oct-20,12047.05,12088.9,11936.9,11999.05,711357331,32117.11
13-Oct-20,12000.55,12056.35,11959.5,11995.7,629775818,36152.51
14-Oct-20,11980.6,12064,11893.45,12039.05,767926416,37167.7
15-Oct-20,12089.55,12091.05,11738.7,11758.2,791428317,41312.48
16-Oct-20,11804.25,11867.2,11744.1,11843.35,716895894,36140.71
19-Oct-20,11953.75,11970.45,11896.1,11952.9,726821093,35850.29
20-Oct-20,11941.65,12023.3,11919,11976.85,643639359,34828.02
21-Oct-20,12036.8,12092.05,11851.9,12009,820394742,43852.9
22-Oct-20,11965.85,12009.7,11899.1,11971.8,733945468,39703.88
23-Oct-20,12029.4,12045.35,11985.15,12006.1,687236336,34084.62
26-Oct-20,12017.75,12022.1,11788.7,11842.7,706561684,35029.86
27-Oct-20,11880.3,11981.7,11800.2,11971.9,816605902,45380.87
28-Oct-20,12006.5,12012.2,11778.4,11819.05,879800110,42646.97
29-Oct-20,11723.25,11838.2,11700.05,11774.4,749082716,36797.43
30-Oct-20,11784.85,11855.9,11646.9,11748.95,785993622,35300.84
02-Nov-20,11803.05,11830.65,11675.25,11777.85,823729504,41773.08
03-Nov-20,11843.65,11937.2,11834.2,11913.35,953802242,44926.34
04-Nov-20,11890.9,12026.15,11860.75,12007.1,863156499,44335.85
05-Nov-20,12150.35,12225.9,12127.45,12217.9,899249402,40735.01
06-Nov-20,12252.45,12364.9,12232.35,12349.15,804054661,42519.32
09-Nov-20,12482.95,12557.6,12448.95,12545.45,800136997,41978.86
10-Nov-20,12639.5,12695.25,12556.25,12683.35,1139971706,60915.72
11-Nov-20,12733.3,12824,12634.5,12805.6,1164551800,64033
12-Nov-20,12766.75,12805.7,12699.9,12764.05,844441019,45480.6
13-Nov-20,12735.6,12815.55,12691.9,12804.25,716108427,41532.37
14-Nov-20,12906.3,12911.4,12833.55,12864.6,137370936,6119.02
17-Nov-20,13007.45,13008.35,12884.95,12960.9,920879716,49140.99
18-Nov-20,12948.25,13032.6,12904.15,13022.75,1043099227,48169.2
19-Nov-20,12931.65,13055.5,12840,12864.85,1009610819,52892.07
20-Nov-20,12904.7,12992.35,12832.1,12962.45,902734567,51609.15
23-Nov-20,13062.35,13076,12946.65,13036.65,842348668,50027.77
24-Nov-20,13110.8,13179.1,13090.1,13158.3,810989180,45672.28
25-Nov-20,13231.9,13244.8,12935.55,12959.8,1023380383,45734.55
26-Nov-20,13001.4,13117.05,12900.1,13087.75,805810513,43729.55
27-Nov-20,13117.1,13146.85,13030.25,13080.3,1665879376,104035.38
01-Dec-20,13180.2,13244.3,13088.05,13225.7,871453843,41606.09
02-Dec-20,13243,13254.85,13115.2,13244.35,1132396506,44370.82
03-Dec-20,13342.75,13342.95,13252.35,13280.5,1078581766,48557.71
04-Dec-20,13325.1,13415.05,13288.95,13396.5,1016516084,45799.07
07-Dec-20,13406.35,13508.1,13387.85,13497.85,886105886,41623.7
08-Dec-20,13536.75,13575.45,13439.3,13529.85,1046678355,43475.15
09-Dec-20,13597.05,13673.1,13589.85,13649.6,979004023,37218.19
10-Dec-20,13611.7,13632.85,13519.35,13612.35,832534815,38460.77
11-Dec-20,13646.2,13707.9,13532.3,13647.9,1131841046,41985.74
14-Dec-20,13706.2,13731.05,13615.45,13693.2,799294909,34704.65
15-Dec-20,13685.65,13716.15,13583.55,13697.7,727885170,38248.13
16-Dec-20,13792.15,13817.75,13735.95,13808.05,908464400,36600.79
17-Dec-20,13838.9,13890.1,13802.95,13852.55,662385752,34905.35
18-Dec-20,13877.75,13886.15,13767.45,13872.8,752615100,42934.05
21-Dec-20,13852.75,13887.4,13214,13431.3,993373733,48203.2
22-Dec-20,13467.1,13603.6,13272.05,13577.35,1045080971,45405.68
23-Dec-20,13587.75,13744.1,13544.2,13725.55,805475572,34851.61
24-Dec-20,13803.15,13882.8,13748.15,13862.1,756316405,31651.55
28-Dec-20,13930.8,13997,13929.2,13986.7,698820505,27593.89
29-Dec-20,14028.05,14077.95,13964,14037.65,754411486,31677.25
30-Dec-20,14086.45,14103.85,13969.8,14088.45,612680345,30439.33
31-Dec-20,14080.8,14127.6,14048.1,14090.75,801448184,33655.75
01-Jan-21,14109.05,14166.1,14102.95,14137.55,612252114,21444.81
04-Jan-21,14226,14282.4,14084.05,14267.05,890944888,36744.94
05-Jan-21,14212.95,14373.85,14177.2,14355.9,833496981,40859.56
06-Jan-21,14399.7,14403.05,14191.4,14305.65,1056764771,46716.24
07-Jan-21,14417.9,14419.35,14290.65,14305.5,836480345,42439.3
08-Jan-21,14424.8,14533,14393.45,14514.35,886906592,47504.56
11-Jan-21,14638.8,14653.2,14535.4,14642.05,914650051,48758.61
12-Jan-21,14632.7,14735.45,14593.35,14705.5,1379546690,55265.54
13-Jan-21,14782.6,14793.25,14559.3,14694.95,1407169536,55517.58
14-Jan-21,14688.2,14750,14608.1,14731.15,1001314209,45802.41
15-Jan-21,14736.5,14760.25,14482.75,14558.8,1153712302,48981.95
18-Jan-21,14574.15,14579.5,14332.85,14390.05,1074947889,49782.2
19-Jan-21,14481.15,14653.85,14470.9,14632.2,842802855,41303.13
20-Jan-21,14652,14771,14631.8,14751.3,944435422,42707.97
21-Jan-21,14840.95,14860.85,14613.35,14686.55,1064217766,53746.05
22-Jan-21,14684.35,14725.25,14466.2,14479.6,1161151870,56163.63
25-Jan-21,14588.2,14602.9,14328.1,14348.45,917258207,51815.8
27-Jan-21,14349.5,14349.5,14045.15,14085.85,951172188,49351.77
28-Jan-21,13932.7,14017.8,13846.7,13947.25,1081458517,50159.66
29-Jan-21,14075.65,14089.4,13704.15,13743.3,1125687575,58336.69
01-Feb-21,13866.05,14414.6,13762.2,14361.65,1336529984,61730.89
02-Feb-21,14556,14792,14546.3,14720.55,1372017537,68834.79
03-Feb-21,14824.25,14931.65,14650.75,14854,1374129689,59516.67
04-Feb-21,14860.05,14992.5,14806.65,14977.15,1539062227,57819.49
05-Feb-21,15040.75,15099.25,14938.8,14988.95,1556801120,65045.1
08-Feb-21,15123.15,15217,15103.7,15177.95,1080009067,49231.76
09-Feb-21,15228.15,15313.45,15124.8,15171.25,1325218693,52806.94
10-Feb-21,15184.3,15233.15,15047.65,15176.4,1081016208,51588.94
11-Feb-21,15146.1,15262.3,15138.2,15249.65,888372953,40613.22
12-Feb-21,15267.35,15318.85,15163.65,15245.75,1042860960,44503.36
15-Feb-21,15350.25,15421.9,15326.4,15399.2,850611668,39490.11
16-Feb-21,15455.4,15513.5,15328.6,15406,1062091069,47238.16
17-Feb-21,15379.3,15413.9,15275.7,15318.5,1301175206,47675.4
18-Feb-21,15353.65,15368.8,15210.25,15249.5,1602789504,51535.41
19-Feb-21,15212.55,15275.4,15017.35,15102.65,1554539091,50675.29
22-Feb-21,15119.55,15132.5,14758.75,14802.45,1059662954,46481.33
23-Feb-21,14906,14979.3,14780.15,14844.25,1209769808,49577.15
24-Feb-21,14876.75,15118.65,14869.65,15094.85,617662356,29219.15
25-Feb-21,15193.55,15281.25,15177.6,15209,1156997060,52549.79
26-Feb-21,15005,15045.15,14604.25,14667.6,1629245878,78894.5
01-Mar-21,14834.5,14932.3,14774.65,14889.65,822993530,37122.29
02-Mar-21,14993.9,15100.95,14897.9,15061.6,908519565,41844.17
03-Mar-21,15205.05,15405.7,15147.55,15379.5,981599743,43778.37
04-Mar-21,15172.3,15352.95,15139.5,15238.75,974013484,45189.08
05-Mar-21,15139.75,15248.7,15009.2,15084.35,1008799017,46494.9
08-Mar-21,15151.85,15250.6,15062.35,15096.85,823458690,35471.36
09-Mar-21,15189.6,15252,15043.1,15206,908373546,44664.95
10-Mar-21,15309.1,15327,15209.65,15284.85,588163053,31290.39
12-Mar-21,15426.55,15438.5,15071.15,15140.15,756551758,39322.88
15-Mar-21,15163.25,15165.4,14856.3,15040.85,747035263,34234.75
16-Mar-21,15107.8,15159.1,15009.8,15033.3,702151434,33634.86
17-Mar-21,15066.45,15074.8,14805.75,14828.85,747659540,36047.4
18-Mar-21,14959.05,14977.45,14581.95,14662.5,851112777,38439.09
19-Mar-21,14573.3,14886.95,14434.1,14847.25,1310491137,58031.17
22-Mar-21,14850.75,14885.65,14729.45,14859.7,720614069,34824.12
23-Mar-21,14898.3,15011.05,14849.15,14952.1,787545946,38355.41
24-Mar-21,14853.2,14902.65,14676.35,14690.05,747133448,34604.19
25-Mar-21,14713.35,14717.6,14393.5,14450.55,988633587,42794.14
26-Mar-21,14624.9,14692.75,14539.25,14633.5,733437391,35844.02
30-Mar-21,14755.6,14977.95,14745.95,14936.05,929210121,44011.52
31-Mar-21,14913,14913.7,14787.6,14807.45,911009335,37658
01-Apr-21,14912.25,15008.95,14813.65,14993.05,742190182,36675.52
05-Apr-21,14970.2,14975.65,14596.95,14775.7,831267656,42825.66
06-Apr-21,14870.75,14922.3,14719.4,14836.25,749253329,40523.44
07-Apr-21,14869.85,15019.75,14810.45,14973.95,803884513,45593.91
08-Apr-21,15030.05,15139.95,14984.35,15036.15,772606850,43203.18
09-Apr-21,15045.2,15081.9,14957.6,15004.15,826843514,45555.3
12-Apr-21,14805.95,14812,14390.1,14450.05,1137902555,54704.7
13-Apr-21,14501.85,14660.2,14415.9,14639.4,975320329,49630.25
15-Apr-21,14655.75,14735.9,14487.95,14719.25,877636182,48634.46
16-Apr-21,14741.8,14850.15,14705.6,14773.2,886688463,45641.94
19-Apr-21,14459,14535.55,14346.1,14512.85,843149579,43975.08
20-Apr-21,14680.15,14688.15,14373.95,14466.8,847757494,47158.44
22-Apr-21,14395.9,14581.75,14329.6,14564.25,836096230,46781.16
23-Apr-21,14492.2,14625.1,14439.9,14510.95,867001032,41714.33
26-Apr-21,14618.9,14711.15,14590.45,14645.9,739918127,41865.08
27-Apr-21,14662.5,14822.95,14652.85,14807.75,800727612,39945.91
28-Apr-21,14871.45,15030.45,14855.55,15004.65,764221799,45537.24
29-Apr-21,15117.4,15178.85,14954.05,15029.95,916664652,49088.06
30-Apr-21,14891.25,15005.4,14760.3,14790.6,968975515,49141.81
03-May-21,14645.6,14845.1,14583.35,14811.2,945255952,40980.55
04-May-21,14871.9,14904.6,14647.65,14683.7,1181183721,43617.72
05-May-21,14793,14843.3,14698.95,14823.2,940480821,43598.08
06-May-21,14878.6,14947.15,14817.65,14928.6,869186165,40752.16
07-May-21,15023,15060.15,14968.3,15021.65,940441644,43877.03
10-May-21,15123.35,15167.45,15091.4,15146.65,1037003290,43031.04
11-May-21,15003.2,15115.95,14978.05,15071.4,1188822781,43219.39
12-May-21,15060.95,15062.15,14891.1,14940,1385613965,46940.2
14-May-21,14996.9,14996.95,14809,14893.2,1101425495,51015.16
17-May-21,14973.2,15148.5,14936.8,15134.15,907196071,44840.14
18-May-21,15281.7,15348.3,15258.7,15325,907470425,45411.75
19-May-21,15288,15366.2,15250.2,15272.55,950136752,41453.51
20-May-21,15288.75,15317.05,15142.45,15164.45,1038277455,38441.08
21-May-21,15252.95,15422.8,15246.9,15408.55,1024473811,42864.47
24-May-21,15448.15,15498,15392.4,15445.2,1318883886,43336.47
25-May-21,15543.1,15544.9,15401.5,15445.6,828675969,36291.77
26-May-21,15494.85,15541.35,15425.4,15522.35,775665827,34637.52
27-May-21,15552.65,15604.5,15500.55,15564.35,1707297507,74196.6
28-May-21,15646.6,15690.5,15620.05,15650.35,994998846,41295.85
31-May-21,15659.95,15822.35,15600.6,15798.7,902872946,41865.14
01-Jun-21,15848,15875.15,15735.4,15789.4,748710543,35690.19
02-Jun-21,15743.85,15853.25,15711.2,15832.2,1161053133,45377.23
03-Jun-21,15913.95,15968.55,15881,15952.65,967371701,42196.18
04-Jun-21,15980.9,16000,15897.15,15945.85,924516712,38438.41
07-Jun-21,16004.05,16042.6,15956.05,16018.6,1283097541,37223.31
08-Jun-21,16044.55,16049,15947.55,16017.2,916957215,35481.9
09-Jun-21,16046.25,16082.8,15830.65,15904.75,1040614071,39128.38
10-Jun-21,15966.85,16032.35,15925.7,16021.5,792534681,32460.07
11-Jun-21,16080.65,16116.1,16019.9,16079.6,736532754,33701.84
14-Jun-21,16056.45,16093.9,15851.35,16079.7,910465134,41567.29
15-Jun-21,16134.3,16167.6,16113.6,16136.65,603943275,32452.34
16-Jun-21,16111.65,16149.25,15998.85,16025.55,628362542,32213.97
17-Jun-21,15897.6,16024,15865.45,15936.2,687779891,37157.99
18-Jun-21,15988.65,15992.95,15665.25,15915.55,1095857544,60233.48
21-Jun-21,15751.35,16009,15729.35,15991.25,747146908,33334.72
22-Jun-21,16087,16147.35,16005.85,16026.95,679800496,34416.92
23-Jun-21,16118,16118.15,15919.55,15933.15,718002466,33043.65
24-Jun-21,15978.1,16038,15946.55,16011.55,612172600,37069.95
25-Jun-21,16058.95,16097.2,15998.55,16087.2,583841789,34177.49
28-Jun-21,16141.45,16141.7,16032.75,16055.2,592658931,26591.6
29-Jun-21,16050.5,16088.55,15966.85,15992.1,724862193,33684.74
30-Jun-21,16020.9,16073.85,15945.55,15959.4,551617037,27098.24
01-Jul-21,15992.2,15992.75,15913.3,15928.1,460474969,24766.28
02-Jul-21,15950.95,15972.65,15883.1,15957.1,476828532,24976.45
05-Jul-21,16027.95,16078.2,15999.2,16066.9,434958600,23371.55
06-Jul-21,16045.05,16149.7,16039.75,16054.9,678521568,33209.67
07-Jul-21,16055.35,16133.7,16013.55,16117.4,566273587,28912.13
08-Jul-21,16100.8,16136.4,15935,15981.95,559779451,26574.86
09-Jul-21,15948.7,15987.4,15896.15,15952.4,446947304,25410.74
12-Jul-21,16028.95,16050.95,15911.7,15955.95,459242776,23924.44
13-Jul-21,16053.5,16063.7,15994.8,16055.6,493576499,24466.36
14-Jul-21,16058.15,16112,16009.1,16091.5,407997695,24168.83
15-Jul-21,16114.1,16184.7,16100.15,16160.2,593534126,27686.09
16-Jul-21,16194.7,16200.3,16129.4,16172.05,560387052,28363.96
19-Jul-21,16015.05,16097.4,15958.3,16006.9,486658326,25156.31
20-Jul-21,15962.5,15983.1,15829.5,15886.25,574670087,30391.77
22-Jul-21,15995.3,16105.6,15988.55,16094.25,501353552,35329.12
23-Jul-21,16127.85,16161.65,16032,16119.1,543310009,29736.44
26-Jul-21,16117.25,16156.2,16066.15,16094.2,671538590,27603.8
27-Jul-21,16131.45,16152.7,15967.15,16011.05,621150561,34838.39
28-Jul-21,16030.6,16030.6,15781.9,15983.9,610914732,33282.51
29-Jul-21,16040.5,16082.55,16013.8,16045.2,693097698,37242.07
30-Jul-21,16073.55,16138.65,16022,16040.15,694452404,38723.11
02-Aug-21,16151.8,16174.95,16112.8,16166.95,538271694,28453.45
03-Aug-21,16235.4,16415.95,16201.9,16399.95,624661069,35066.31
04-Aug-21,16465.55,16544.7,16448.85,16494.55,709009956,39864.52
05-Aug-21,16526.35,16566.2,16430.9,16520.5,689345101,37974.97
06-Aug-21,16533.75,16564,16463,16476.55,602511419,33880.79
09-Aug-21,16524.05,16554.45,16404.9,16483.45,431980427,25642.86
10-Aug-21,16505,16578.65,16407.5,16493.85,533828340,29732.1
11-Aug-21,16535.45,16547.75,16345.5,16490.15,593572198,30021.65
12-Aug-21,16512,16577.8,16485.7,16569.3,495346726,25968.24
13-Aug-21,16591.85,16731.2,16582.9,16716.15,566602415,35835.76
16-Aug-21,16709.15,16769.3,16667.55,16748,438699908,28818.31
17-Aug-21,16733.65,16819.55,16680.5,16805.15,612896600,38699.52
18-Aug-21,16876.6,16897.3,16749.95,16778.8,530941669,34303.92
20-Aug-21,16599,16724.6,16586.6,16642.15,653147372,41115.81
23-Aug-21,16784.25,16784.8,16574.1,16673.35,630187725,34679.57
24-Aug-21,16744.6,16825.7,16678.4,16808,612740257,34331.59
25-Aug-21,16844.8,16896.45,16809.4,16830.1,522397392,30221.47
26-Aug-21,16834.65,16888.85,16804.85,16841.6,527918913,30525.11
27-Aug-21,16858.75,16945.5,16782.8,16930.85,442822464,28410.88
30-Aug-21,17003.4,17183.05,16993.35,17164.2,546625136,30986.6
31-Aug-21,17182.9,17394.6,17153.4,17373.1,774594698,52065.64
01-Sep-21,17432.65,17470.65,17321.7,17343.3,615273961,36052
02-Sep-21,17363.15,17515.55,17328.6,17504.6,568003449,31606.5
03-Sep-21,17542.5,17613.5,17487.6,17597.45,541096268,31512.38
06-Sep-21,17677.6,17695.75,17613.85,17641,402722253,27498.45
07-Sep-21,17669.4,17691.15,17542.8,17618.7,438514793,26292.13
08-Sep-21,17633.8,17647.95,17521.85,17626.2,542876868,30786.31
09-Sep-21,17591.25,17663.35,17579.55,17652.9,427076245,23727.78
13-Sep-21,17649.95,17669.25,17558.15,17648.6,456703597,24801.54
14-Sep-21,17716.45,17733.25,17666.15,17678.45,1156986556,27604.77
15-Sep-21,17694.6,17823,17690.95,17809.5,891381931,32615.31
16-Sep-21,17838.25,17941.2,17808.85,17925.05,1733583827,40417.91
17-Sep-21,17997.3,18072.5,17814.8,17864.55,1411683174,58056.5
20-Sep-21,17719.65,17888.7,17619.65,17654.1,680330835,33120.38
21-Sep-21,17696,17834.4,17577.1,17817.95,664499985,37902.57
22-Sep-21,17838.85,17875.95,17787,17817.7,546864061,29720.12
23-Sep-21,17939.85,18104.95,17917.3,18085.8,614465982,36466.14
24-Sep-21,18159.65,18204.05,18054.6,18090.2,662104327,42665.57
27-Sep-21,18167.9,18168.05,18028,18085.55,523832714,33468.28
28-Sep-21,18135.9,18141.55,17811.2,17973.15,764833646,36815.85
29-Sep-21,17881.7,17998.15,17834.8,17926.05,1015094815,42341.38
30-Sep-21,17939.35,17962.55,17814.95,17845.1,774914523,36817.36
01-Oct-21,17768,17802.25,17686.6,17778.55,847071913,30320.4
04-Oct-21,17867.8,17992.25,17837.35,17956.75,702640441,31330.9
05-Oct-21,17934.55,18093.2,17912.35,18082.8,790877229,32127.41
06-Oct-21,18130.35,18157.45,17873.55,17905.85,830428886,34443.31
07-Oct-21,18072.5,18122.4,18031.5,18058,785757555,36243.73
08-Oct-21,18154,18195.3,18092.55,18141.7,689834891,31536.64
11-Oct-21,18128.7,18289.45,18100.7,18198.9,683323566,36616.69
12-Oct-21,18181.55,18275,18125.2,18258.85,724211945,35552.67
13-Oct-21,18365.9,18469.1,18323.35,18433.2,901778939,44813.37
14-Oct-21,18543.05,18621.6,18525.8,18610.35,976710994,49481
18-Oct-21,18789.3,18807.5,18717.65,18734.9,1593724188,52503.55
19-Oct-21,18869.65,18870.7,18604.1,18646.15,940417482,44209.69
20-Oct-21,18665.05,18678.75,18399.75,18467.75,832368230,41676.2
21-Oct-21,18587.2,18588.45,18240.2,18374.1,1048565491,43579.1
22-Oct-21,18426.35,18502.85,18203,18285.15,988154975,36725.21
25-Oct-21,18396.2,18406.15,18096.65,18272.4,1004845866,44464.05
26-Oct-21,18301,18463.85,18260.75,18425.15,946700657,39259.83
27-Oct-21,18457.2,18515.8,18348.25,18390.05,823745656,40497.79
28-Oct-21,18368.25,18369.65,17971.6,18028.1,1102473497,42430.8
29-Oct-21,18010.55,18114.5,17782.45,17880.8,913928498,40947.94
01-Nov-21,17996.55,18156.45,17901.5,18134.6,806188031,35344.54
02-Nov-21,18174.7,18211,18062.1,18101,664609217,32863.23
03-Nov-21,18161.2,18200,17979.85,18066.95,680169466,34905.3
04-Nov-21,18176.7,18188.2,18139.9,18156.15,119592729,4859.71
08-Nov-21,18280.75,18339.65,18079.45,18320.65,706457009,40751.72
09-Nov-21,18338.35,18364.6,18240.8,18309.05,608884160,33224.61
10-Nov-21,18238,18335.2,18191.6,18291.75,661938185,33257.82
11-Nov-21,18248.5,18252.6,18085.5,18156.8,570489700,28985.56
12-Nov-21,18266.75,18407.45,18197.9,18389.5,473379047,31386.43
15-Nov-21,18438.25,18498.7,18364.4,18401.65,485662765,27551.06
16-Nov-21,18420.25,18425.8,18260.85,18301.45,506128195,31602.06
17-Nov-21,18244.05,18338.35,18189.45,18211.35,505043036,32705.81
18-Nov-21,18208.6,18260.6,17979.3,18059.5,671098013,33077.36
22-Nov-21,18096.9,18103.5,17561.6,17708.55,740474645,40093.15
23-Nov-21,17581.55,17865.7,17518.95,17823.5,956126397,45357.51
24-Nov-21,17870.5,17917.1,17673.1,17733,570430991,32029.4
25-Nov-21,17739.55,17884.95,17657.65,17861.65,531107649,30724.25
26-Nov-21,17665.1,17683.5,17297.15,17340.5,744895684,40220.37
29-Nov-21,17351.65,17448.75,17060.7,17339.15,661311253,36489.1
30-Nov-21,17333.75,17611.4,17216.6,17270.25,978145103,54271.93
01-Dec-21,17381.4,17482.65,17338.6,17444.45,626397053,31734.09
02-Dec-21,17465.9,17694.3,17434.7,17675,526193475,30004.14
03-Dec-21,17701.25,17764.15,17477.75,17493.7,567503105,30536.87
06-Dec-21,17511.3,17517.9,17175.55,17197.5,525103845,23914.61
07-Dec-21,17332.25,17535.4,17275.95,17464.95,772073633,29119.32
08-Dec-21,17595.55,17766.1,17589.8,17751.9,564947557,29023.25
09-Dec-21,17805.8,17824.2,17667.1,17797.8,803595454,26497.91
10-Dec-21,17760.45,17821.15,17699.05,17802.6,701944295,24546.14
13-Dec-21,17918.85,17941.35,17653.6,17664.85,752835906,29317.51
14-Dec-21,17586.7,17677.4,17528.05,17637.7,623847228,29548.85
15-Dec-21,17637.45,17662.95,17505.8,17526.35,489150253,23112.92
16-Dec-21,17674.35,17680.8,17480.15,17539.3,501005246,23934.17
17-Dec-21,17559.85,17578.75,17231.7,17249,677580927,39340.4
20-Dec-21,17084.6,17097,16653.6,16856.2,707076359,33049.25
21-Dec-21,17011.85,17192.95,16950.2,17037.75,531631132,26477.11
22-Dec-21,17135.65,17248.45,17096.6,17232.8,503898252,23143.66
23-Dec-21,17346.7,17398.35,17303.05,17360.65,433625376,21980
24-Dec-21,17434.25,17441.55,17192.7,17273.65,438101332,20313.88
27-Dec-21,17214.15,17374.8,17103.95,17351.8,363990750,17539.55
28-Dec-21,17444.55,17517.85,17428.1,17501.75,393668030,19191.98
29-Dec-21,17491.05,17552.7,17444.6,17478.8,416809053,18643.75
30-Dec-21,17465.25,17516.05,17413.2,17449.3,593559976,27373.05
31-Dec-21,17488.45,17659.55,17485.95,17618.8,371496953,19173.22
03-Jan-22,17654.45,17894.15,17651.45,17874,575683312,21144.43
04-Jan-22,17934.5,18051.5,17831.5,18030.95,674492688,24882.48
05-Jan-22,18044.3,18164.7,17974.9,18147.5,789824157,31237.94
06-Jan-22,17997.6,18025.25,17889.75,17985.6,550858346,29011.07
